,zcr_mean,rms_mean,pitch_mean,emotion,intensity,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,chroma_mean1,chroma_mean2,chroma_mean3,chroma_mean4,chroma_mean5,chroma_mean6,chroma_mean7,chroma_mean8,chroma_mean9,chroma_mean10,chroma_mean11,chroma_mean12,spectral_contrast_mean1,spectral_contrast_mean2,spectral_contrast_mean3,spectral_contrast_mean4,spectral_contrast_mean5,spectral_contrast_mean6,spectral_contrast_mean7,tonnetz_mean1,tonnetz_mean2,tonnetz_mean3,tonnetz_mean4,tonnetz_mean5,tonnetz_mean6
10,0.33750965831043955,0.0020959415,68.11229,2,2,-704.5413,68.82944,4.728955,11.950599,5.6388826,5.8340936,-4.8624907,-4.862799,-8.308453,-4.8761907,2.3179216,1.222751,0.5954947,-704.5413,68.82944,4.728955,11.950599,5.6388826,5.8340936,-4.8624907,-4.862799,-8.308453,-4.8761907,2.3179216,1.222751,0.5954947,0.49778455,0.5520676,0.5046316,0.4770167,0.47272933,0.4426247,0.46608505,0.47446018,0.48974144,0.5681657,0.681936,0.53782743,21.74592999025027,13.198613590374,15.738751279904905,15.183141250911913,16.49738342275029,16.22177578362953,44.77170919817199,-0.07360620041879594,0.03065174786961782,-0.015434873418289405,-0.12130385208849404,0.01931822666121315,-0.0019658833935952266
11,0.3301910223988439,0.0021334921,83.68478,2,2,-690.9957,65.29337,-3.5145001,14.551637,6.7378373,2.9514792,-4.367008,-8.268066,-9.742737,-3.7135794,3.773647,-0.95878893,-0.26622164,-690.9957,65.29337,-3.5145001,14.551637,6.7378373,2.9514792,-4.367008,-8.268066,-9.742737,-3.7135794,3.773647,-0.95878893,-0.26622164,0.49763995,0.5857919,0.5783518,0.5595617,0.5343676,0.5566024,0.5590821,0.56484365,0.52102625,0.51998717,0.53597856,0.46781966,20.709815643786275,12.269705023358238,14.950284918902037,15.256242477407065,15.884105956712833,16.498409679434484,44.588947667330224,-0.03429949096899031,0.03364416572289267,-0.07744720172287789,-0.07656686843744401,0.010040931390381484,0.006942064730811317
12,0.401142578125,0.0042630234,61.959167,3,1,-645.95465,63.1167,-4.388944,12.588353,4.241157,-2.902262,-5.6718726,-6.6233635,-11.532383,-2.3804145,-1.2910125,-6.802653,1.1827937,-645.95465,63.1167,-4.388944,12.588353,4.241157,-2.902262,-5.6718726,-6.6233635,-11.532383,-2.3804145,-1.2910125,-6.802653,1.1827937,0.60998416,0.64042497,0.5713336,0.5627242,0.58913946,0.5964921,0.51583487,0.5297948,0.543823,0.51957905,0.53242147,0.5996955,20.380852933744617,13.121355773537719,15.758932557039156,14.589387766006753,15.62372644107405,17.930440332732555,45.51778650308647,-0.02020943985577759,0.021204736841011602,-0.02613270879412731,-0.01569455837520499,0.016760887053061647,0.011308817047781063
13,0.33329427083333335,0.004905267,74.17709,3,1,-631.407,62.999477,-5.8192096,15.460055,6.526638,-1.588887,-6.5974174,-4.806329,-13.677246,-1.3645009,0.1333665,-6.3668647,3.405448,-631.407,62.999477,-5.8192096,15.460055,6.526638,-1.588887,-6.5974174,-4.806329,-13.677246,-1.3645009,0.1333665,-6.3668647,3.405448,0.60841805,0.61303854,0.5604459,0.581893,0.56589794,0.5605832,0.4998456,0.5119138,0.503511,0.51010567,0.57989997,0.6164543,20.353469997998413,12.867799763746099,16.091653178089267,14.900506386469848,15.766091234054205,18.173023049682232,44.987644152260444,-0.030670242429545535,0.011445751610807731,0.017950658250289287,-0.02005641612224312,0.01194848805888224,0.011992967812499679
14,0.36240042892156865,0.0037491552,85.00774,3,1,-656.2289,62.20653,-2.3432078,12.91607,1.8241278,-0.17071322,-5.66999,-7.286775,-13.776975,-3.3122017,2.3617582,-7.0014296,1.9307775,-656.2289,62.20653,-2.3432078,12.91607,1.8241278,-0.17071322,-5.66999,-7.286775,-13.776975,-3.3122017,2.3617582,-7.0014296,1.9307775,0.54838336,0.56792307,0.55904734,0.489318,0.4524739,0.45863417,0.4828744,0.57197183,0.57322913,0.56021583,0.6134478,0.5628823,19.767027910559673,13.092919025766454,15.798042978295248,15.330183461826035,16.246888410249777,17.238507375695118,44.71127491251951,-0.07528247211625913,0.04048499496766071,0.05176500016458156,-0.08653060287340665,0.01845885477907272,0.007135098176518435
15,0.396258544921875,0.0037530952,47.229946,3,1,-652.70056,57.02253,0.41844025,18.289316,2.6309884,0.41835538,-2.5292726,-6.284706,-13.434198,-3.6181445,0.6169871,-4.589428,2.5763223,-652.70056,57.02253,0.41844025,18.289316,2.6309884,0.41835538,-2.5292726,-6.284706,-13.434198,-3.6181445,0.6169871,-4.589428,2.5763223,0.54115057,0.55656266,0.5635255,0.5411669,0.44684544,0.4563055,0.44686526,0.47839007,0.53097165,0.5159117,0.5823945,0.6303737,21.525136621219804,12.935548435692676,15.910560603875075,15.163830826303165,16.373661182717957,18.017439533393464,45.065033598428975,-0.06530528105869572,0.017629852997128225,-0.007404991332441879,-0.07811272877152112,0.02290372577301811,-0.004123114974936356
16,0.35960225039308175,0.0064394563,91.24149,3,2,-596.5581,49.15078,-5.9865155,5.6085687,-1.2716353,-1.2067616,-12.037279,-8.81426,-11.101424,-8.968306,-0.6817095,-7.0525784,-1.9013768,-596.5581,49.15078,-5.9865155,5.6085687,-1.2716353,-1.2067616,-12.037279,-8.81426,-11.101424,-8.968306,-0.6817095,-7.0525784,-1.9013768,0.44090042,0.52091163,0.563462,0.47547275,0.5142125,0.54349166,0.5433811,0.5131038,0.43104962,0.41700658,0.52199936,0.48820117,20.147455049807093,13.791155673734574,16.174382996974714,15.96752041338395,16.93274475272197,16.6131520570335,45.11642865579078,-0.04452251154642993,0.044907098386679035,0.0710859915019016,-0.07769374070402112,0.008751784277977242,0.008950667068107548
17,0.25966610270700635,0.0082052145,64.65356,3,2,-559.92334,54.875935,-11.518561,5.4953065,2.415871,-1.8642917,-11.11178,-7.596749,-14.508148,-7.4336443,3.2631526,-7.8864737,-1.6498953,-559.92334,54.875935,-11.518561,5.4953065,2.415871,-1.8642917,-11.11178,-7.596749,-14.508148,-7.4336443,3.2631526,-7.8864737,-1.6498953,0.4326867,0.50406945,0.45587954,0.44023824,0.49942893,0.5637111,0.5232072,0.5630479,0.5645581,0.4625212,0.43685174,0.39663136,20.42736805008101,13.606702547997553,16.100200258452666,16.562027074190297,17.15729399842016,17.796624884055174,45.082865839877535,-0.028131180835544486,0.024137004801257404,-0.011198939627280241,0.031948639459575316,0.018826423524795872,0.019357823641269367
18,0.2905474494485294,0.010928558,57.620132,3,2,-517.75696,48.02012,-10.22142,7.8318195,-0.1721484,-2.173067,-10.422513,-9.233612,-17.878963,-4.9133816,0.0017014447,-9.143922,0.11875601,-517.75696,48.02012,-10.22142,7.8318195,-0.1721484,-2.173067,-10.422513,-9.233612,-17.878963,-4.9133816,0.0017014447,-9.143922,0.11875601,0.41989934,0.43354228,0.41375774,0.4542553,0.49156436,0.5584875,0.48997062,0.52523816,0.52367604,0.4490142,0.46543583,0.44057214,22.962374291022368,14.6932035238436,17.129679984512023,16.370815412473277,16.932505069713187,18.353425452563503,45.578992188737196,-0.042162021661401386,0.04443655705978239,0.003518491328748125,-0.037965203586089846,0.008625474846104299,-0.002414580359917897
19,0.336767578125,0.010219879,70.04184,3,2,-539.19855,49.672794,-8.996246,6.914048,-1.1240026,-3.3295472,-9.793234,-9.628173,-17.208342,-7.140059,-1.7678517,-7.01247,-0.28077114,-539.19855,49.672794,-8.996246,6.914048,-1.1240026,-3.3295472,-9.793234,-9.628173,-17.208342,-7.140059,-1.7678517,-7.01247,-0.28077114,0.4957799,0.4799313,0.48439282,0.48887926,0.54449034,0.52605045,0.498461,0.5506098,0.520712,0.4412792,0.47645417,0.50884724,23.440793689463316,14.217795305661786,17.315129465939474,16.200351901860795,16.287024670680157,17.923622565632225,45.03350704898468,-0.038327920342090115,0.03196188860657173,-0.0038804621038525627,-0.025806807853994213,-0.002127625556668326,-0.005211763688609597
20,0.2988104762801205,0.0021510085,92.58341,4,1,-680.84985,60.804207,-1.9560477,14.204766,6.8270884,-2.8811657,-2.4629226,-8.663905,-11.039645,-4.454039,-4.2584863,-1.6950514,-0.85821486,-680.84985,60.804207,-1.9560477,14.204766,6.8270884,-2.8811657,-2.4629226,-8.663905,-11.039645,-4.454039,-4.2584863,-1.6950514,-0.85821486,0.6322497,0.66306335,0.6046901,0.5624726,0.5242857,0.42837548,0.4083336,0.46856302,0.51898456,0.5319872,0.5851026,0.6184989,19.182687788982832,11.665840388711539,14.089269987723052,13.64626448886774,15.066369577319916,16.994701646756038,43.931951699960294,-0.02875675761053576,0.044060920956902554,0.036773639464615926,-0.003949077704540266,0.001367361960921462,0.02167074950986985
21,0.3448914366883117,0.0020018967,81.03688,4,1,-699.10425,65.49692,-1.099551,16.531912,8.523047,-0.46712276,0.1738209,-7.589048,-10.304403,-5.52547,-1.7454495,-2.0158567,-1.7528477,-699.10425,65.49692,-1.099551,16.531912,8.523047,-0.46712276,0.1738209,-7.589048,-10.304403,-5.52547,-1.7454495,-2.0158567,-1.7528477,0.53384936,0.5714309,0.5698958,0.57025146,0.58193773,0.5262135,0.48719758,0.51550925,0.588912,0.5603871,0.50475514,0.4811706,18.84311814637007,12.12495063161495,16.11388328604553,15.005931366015535,15.363301211693052,16.621434648873237,44.60871179351371,-0.06482370277801336,-0.004537985806887365,0.006263977297665827,0.032877893513672755,-0.018103361169893827,0.023108131825234524
22,0.27627664528145696,0.0017523397,99.96472,4,1,-735.524,60.409447,-3.443985,14.033259,6.5901713,-1.7684736,-1.7315747,-7.569149,-10.976078,-3.8221767,-0.99658245,-1.3543684,-1.2844805,-735.524,60.409447,-3.443985,14.033259,6.5901713,-1.7684736,-1.7315747,-7.569149,-10.976078,-3.8221767,-0.99658245,-1.3543684,-1.2844805,0.6214464,0.6386852,0.610498,0.65574396,0.5919902,0.5081437,0.52254766,0.5602319,0.63770986,0.6872915,0.6271175,0.61765695,17.261586720367305,11.189076953601429,13.95988974846063,13.808785625344488,14.114900546774077,15.93498137271339,43.97845221196502,-0.010569602572318763,-0.00985459106114846,0.006416868073063398,-0.0025234677989215185,-0.01739619443447336,0.0038576587288338907
23,0.3454054741010274,0.002293628,96.48083,4,1,-711.7862,59.567207,0.71094465,15.603702,6.023351,-0.16229156,1.2461176,-7.515769,-12.228474,-3.9741051,-2.3960714,-2.467366,-0.061852757,-711.7862,59.567207,0.71094465,15.603702,6.023351,-0.16229156,1.2461176,-7.515769,-12.228474,-3.9741051,-2.3960714,-2.467366,-0.061852757,0.59799296,0.5637945,0.5440078,0.5738922,0.5571062,0.5234578,0.502924,0.52799547,0.5611525,0.56617475,0.5978151,0.6596821,18.02284328452701,10.85665022488132,14.66913700010227,14.384072122159592,15.187469994095078,16.671613279062395,44.56176902931174,-0.020764527212026256,0.0008914738503209578,0.07653350217829191,-0.03950897720642438,0.00185339703480131,0.008121275847733173
24,0.32551388624237804,0.0029256681,67.2397,4,2,-669.9195,62.426224,0.902357,16.833582,7.8117805,-1.8475593,-0.91065365,-7.4858384,-9.419271,-1.5074195,-2.4400961,-2.6243286,-0.14111498,-669.9195,62.426224,0.902357,16.833582,7.8117805,-1.8475593,-0.91065365,-7.4858384,-9.419271,-1.5074195,-2.4400961,-2.6243286,-0.14111498,0.61577404,0.5738323,0.50895536,0.5153906,0.5262488,0.5299741,0.48468083,0.51298577,0.5361121,0.5720691,0.6560456,0.65677166,21.086542492925375,12.593210484815067,15.837862147770371,14.715172066447286,15.463444420888178,17.1285537868314,44.33543704367652,-0.054323859963577165,0.04520350630209149,-0.011434836108692057,-0.007987620076165013,0.02343565359890108,0.015318025504778454
25,0.3179412841796875,0.0048092324,99.09563,4,2,-627.47046,50.890545,-4.893386,10.5070715,3.70411,-3.614306,-8.667972,-7.1464233,-15.135483,-4.4346023,-2.204541,-6.959076,0.33116084,-627.47046,50.890545,-4.893386,10.5070715,3.70411,-3.614306,-8.667972,-7.1464233,-15.135483,-4.4346023,-2.204541,-6.959076,0.33116084,0.5688426,0.56163895,0.521316,0.5544459,0.5288533,0.47613367,0.5145704,0.5718994,0.48689264,0.49773175,0.6008089,0.59694254,19.011659032709485,12.748950978902947,14.91373370233831,15.001113409972916,15.574021235299364,16.743341103118347,44.83769385536656,-0.019168888238553675,0.044181374030764775,0.03761333958827856,-0.004012358628097426,0.013807041050327037,0.01901803789442063
26,0.3244522758152174,0.005031498,90.88909,4,2,-620.26776,54.993256,-5.7295046,13.725473,3.938453,-2.741892,-6.81774,-9.286634,-18.480108,-4.8934646,-2.2725978,-7.2611017,0.3614603,-620.26776,54.993256,-5.7295046,13.725473,3.938453,-2.741892,-6.81774,-9.286634,-18.480108,-4.8934646,-2.2725978,-7.2611017,0.3614603,0.5669801,0.57203233,0.51328826,0.5085348,0.49027014,0.5223214,0.4956093,0.5495877,0.5873886,0.58993006,0.603651,0.5744917,20.843045427199314,12.966987456282698,16.50081553709815,14.999582246080445,15.43948374215285,18.064570331908154,44.70292250339497,-0.04170337263568819,-0.0054126986044433925,-0.04400873296280997,-0.0030113891553809574,-0.0016978049761028088,0.003943728954424261
27,0.3668296292701863,0.0061242515,89.1109,4,2,-605.889,50.817352,-4.1009364,13.333532,2.3143542,-3.1249652,-6.993569,-8.87111,-15.973221,-3.851796,-1.3603265,-6.091596,0.43329114,-605.889,50.817352,-4.1009364,13.333532,2.3143542,-3.1249652,-6.993569,-8.87111,-15.973221,-3.851796,-1.3603265,-6.091596,0.43329114,0.57496566,0.56441605,0.5672082,0.5680878,0.5164887,0.48581943,0.4882071,0.49832636,0.48894197,0.49279705,0.5796436,0.6002935,21.23438166795107,13.414866020287924,16.20455711740059,14.990268632287446,15.458650585764737,18.01944306381767,45.41473296930505,-0.03705183936347799,0.015056267189737293,0.05109503785125093,-0.017143864997356397,-0.010004731718812332,0.02201732011187984
28,0.33357211358532934,0.008675286,88.880165,5,1,-546.11554,42.51581,-6.019243,12.6451235,-1.4078629,-2.7939095,-4.314088,-1.4580283,-12.457061,-4.777245,-0.8577972,-4.7668257,-0.71025306,-546.11554,42.51581,-6.019243,12.6451235,-1.4078629,-2.7939095,-4.314088,-1.4580283,-12.457061,-4.777245,-0.8577972,-4.7668257,-0.71025306,0.4777944,0.54812765,0.5853615,0.57592136,0.4967018,0.4808749,0.47793537,0.4357083,0.48020542,0.56442094,0.5338675,0.43913147,18.776609606978983,12.811388031379082,15.487371438179212,14.726856016338589,15.906146679145765,17.25277443685646,44.243723731534104,-0.07675171488049,0.0140496392215073,0.08904934673943717,-0.0382006288796086,-0.005541460343279369,0.03894790177635046
29,0.3285070082720588,0.009701404,90.008415,5,1,-526.2785,40.100624,-5.4062862,8.0860615,-3.3844347,-3.6563706,-7.031596,-8.578679,-13.111328,-6.5697446,-4.498286,-6.6619687,-3.4727755,-526.2785,40.100624,-5.4062862,8.0860615,-3.3844347,-3.6563706,-7.031596,-8.578679,-13.111328,-6.5697446,-4.498286,-6.6619687,-3.4727755,0.48934597,0.53814596,0.51120454,0.53236675,0.5154702,0.5215976,0.48575488,0.5281877,0.4996998,0.47029254,0.4666252,0.45718896,18.761405341231598,13.000670169743128,16.249740537211757,14.804660159873618,16.421444157633157,17.193718113125932,44.53850780323014,-0.030998746423360552,0.018468157161535725,0.011309785660191444,0.009155038129263894,0.005659781792483412,0.004956614847212858
30,0.3855675703642384,0.0069032386,84.284065,5,1,-570.9829,45.415054,-1.5627906,11.880344,-0.43858024,-1.7890217,-5.26024,-6.6141477,-13.445087,-4.125199,-3.6815126,-4.4055014,-1.00225,-570.9829,45.415054,-1.5627906,11.880344,-0.43858024,-1.7890217,-5.26024,-6.6141477,-13.445087,-4.125199,-3.6815126,-4.4055014,-1.00225,0.55870056,0.5601191,0.48545846,0.53621256,0.5747435,0.5240611,0.5060748,0.58839,0.5967841,0.54161555,0.5733729,0.56885356,20.12373609431613,12.035718238982529,15.170193659292142,14.815009335444072,16.285923922048568,17.543030634111414,44.6544148143045,-0.02765796591236699,0.02281201033716979,0.01212346162770314,-0.02821995100524595,0.005632127794066659,0.012672090039446715
31,0.33392978454968947,0.010876041,78.67604,5,1,-530.8293,44.267376,-2.8641322,8.589871,0.015043081,-3.4850914,-4.3523197,-6.577349,-15.150322,-4.991028,-2.5813372,-5.787801,0.28295946,-530.8293,44.267376,-2.8641322,8.589871,0.015043081,-3.4850914,-4.3523197,-6.577349,-15.150322,-4.991028,-2.5813372,-5.787801,0.28295946,0.49092442,0.5652489,0.55322486,0.50401765,0.48802313,0.4532884,0.44324985,0.52695894,0.528666,0.49102917,0.5169041,0.5098786,21.78900888716207,12.976192462264006,15.979543409563131,15.069993718923932,16.483318026854345,18.42368540381111,45.052855473663236,-0.03196634556139429,0.018890060246746523,0.01532611921024671,-0.06430114084646507,-0.014721074325689644,0.013091543606939447
32,0.2711809233757062,0.053690005,86.42672,5,2,-349.08368,29.868893,-20.021608,0.8248057,-11.387679,-4.3352494,-12.86241,-13.475211,-13.617985,-8.423022,-5.636474,-4.9704933,-7.1078973,-349.08368,29.868893,-20.021608,0.8248057,-11.387679,-4.3352494,-12.86241,-13.475211,-13.617985,-8.423022,-5.636474,-4.9704933,-7.1078973,0.37793323,0.44434744,0.47941253,0.5417272,0.5538694,0.5256669,0.49593467,0.59027433,0.5205901,0.43848798,0.46587515,0.4296875,15.151902590976837,16.397917998988483,17.752931343755506,16.810392867051572,17.670817141305204,16.732715371235358,44.972295609744116,-0.02896572089158291,0.03055350990828349,0.06941689974312654,0.003781705308444676,0.0217370931964282,-0.012479551873132929
33,0.2444738963293651,0.03284571,76.22239,5,2,-368.34802,22.302996,-18.730824,3.21249,-10.238885,-5.3979936,-12.250566,-7.9842362,-16.876492,-9.074471,-4.798123,-8.329526,-4.87846,-368.34802,22.302996,-18.730824,3.21249,-10.238885,-5.3979936,-12.250566,-7.9842362,-16.876492,-9.074471,-4.798123,-8.329526,-4.87846,0.33317018,0.39923835,0.37958774,0.32406214,0.46042943,0.5429701,0.36260659,0.29097635,0.34676015,0.34951395,0.37476906,0.3707127,19.07350280277394,16.39506456222812,18.814207072396197,18.30591580707147,18.1849157210246,17.6485172475803,46.02947147359405,-0.023743546797160207,-0.0166621303332647,-0.08368240670971212,0.040644424289917776,0.02722065054874411,-0.016696887614055148
34,0.26423107978351956,0.032815818,95.14334,5,2,-401.70172,29.973305,-15.743985,4.8785286,-6.717307,-3.9170728,-11.364849,-9.566884,-16.95793,-6.6101475,-4.1125803,-8.695933,-3.1835454,-401.70172,29.973305,-15.743985,4.8785286,-6.717307,-3.9170728,-11.364849,-9.566884,-16.95793,-6.6101475,-4.1125803,-8.695933,-3.1835454,0.41941658,0.47006246,0.4025224,0.43786395,0.47656432,0.5822398,0.49266145,0.4802901,0.5356343,0.48769578,0.5086788,0.42753384,17.916193438254197,14.631736222455814,16.419834249416894,16.922497582685676,17.52455219404998,17.972964883381405,45.23936901699592,-0.03355798796802821,0.0002244432041121687,-0.022727267983156735,0.02761650900746633,0.00842221346668333,-0.004913744053610831
